Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp,,,
9/11/2016 3:00,2583,13.04666,12.90001,27.02833,12.36166,14.40001,14.40001,12.76787,,,
9/11/2016 4:00,2584,13,12.89667,27.12499,11.99001,14.40001,14.40001,12.7368,,,
9/11/2016 5:00,2585,13.05,12.90334,27.07832,11.66166,14.37166,14.40001,12.70491,,,
9/11/2016 6:00,2586,13,12.90001,27.065,11.315,14.29999,14.40001,12.67217,,,
9/11/2016 7:00,2587,13,12.875,26.95667,10.93666,14.24667,14.40001,12.63272,,,
9/11/2016 8:00,2588,13,12.90001,27.075,10.61833,14.19667,14.40001,12.69651,,,
9/11/2016 9:00,2589,13,12.875,27.07499,10.425,14.09999,14.40001,13.69125,,,
9/11/2016 10:00,2590,12.94667,12.90001,27.04999,10.69501,14.02167,14.40001,13.50909,,,
9/11/2016 11:00,2591,12.92833,12.925,27.07166,11.45833,13.92167,14.40001,13.39912,,,
9/11/2016 12:00,2592,12.97167,12.89667,27.07499,12.62166,13.84666,14.32166,13.34624,,,
9/11/2016 13:00,2593,12.925,12.87834,27.00333,14.09999,13.79666,14.29999,13.30091,,,
9/11/2016 14:00,2594,12.90334,12.87167,26.99334,15.51167,13.70001,14.29999,13.27237,,,
9/11/2016 15:00,2595,12.94667,12.87834,26.90001,16.24168,13.70001,14.29999,13.25474,,,
9/11/2016 16:00,2596,12.95333,12.87167,26.89668,16.87,13.70001,14.29999,13.2304,,,
9/11/2016 17:00,2597,12.97167,12.85334,26.82835,17.33501,13.75333,14.29666,13.23207,,,
9/11/2016 18:00,2598,12.97833,12.84666,26.90001,17.44335,13.80333,14.20001,13.24467,,,
9/11/2016 19:00,2599,13,12.87834,26.87502,17.19,13.90001,14.20001,13.0793,,,
9/11/2016 20:00,2600,13.02499,12.90001,26.87833,16.78333,13.98166,14.20001,12.99871,,,
9/11/2016 21:00,2601,13,12.90001,26.94668,16.23,14.09999,14.20001,12.94331,,,
9/11/2016 22:00,2602,13,12.875,26.82501,15.60501,14.17834,14.20001,12.91393,,,
9/11/2016 23:00,2603,13.025,12.90001,26.95334,15.19333,14.27832,14.20001,12.8963,,,
9/12/2016 0:00,2604,13.02499,12.90001,26.94668,14.99334,14.30333,14.20001,12.8728,,,
9/12/2016 1:00,2605,13,12.90001,26.92834,14.79,14.40001,14.20001,12.84761,,,
9/12/2016 2:00,2606,13,12.875,26.97167,14.51834,14.40001,14.20001,12.8132,,,
9/12/2016 3:00,2607,13,12.875,26.95001,14.31833,14.40001,14.20001,12.79473,,,
9/12/2016 4:00,2608,13,12.925,26.93167,14.17166,14.40001,14.20001,12.77122,,,
9/12/2016 5:00,2609,13,12.925,26.96835,14.07167,14.40001,14.20001,12.75359,,,
9/12/2016 6:00,2610,12.99667,12.90001,26.92834,14,14.40001,14.20001,12.75191,,,
9/12/2016 7:00,2611,12.97833,12.90001,27.02167,13.97167,14.40001,14.25333,12.7368,,,
9/12/2016 8:00,2612,13,12.90001,27.00666,13.89667,14.40001,14.29999,12.73261,,,
9/12/2016 9:00,2613,13,12.90001,27.07499,13.79666,14.40001,14.29999,12.7813,,,
9/12/2016 10:00,2614,12.975,12.90001,27.09999,13.70334,14.40001,14.29999,12.92736,,,
9/12/2016 11:00,2615,12.975,12.90001,27.00001,13.82834,14.32166,14.29999,13.34456,,,
9/12/2016 12:00,2616,13,12.90001,27.00001,14.06333,14.29999,14.29999,13.24551,,,
9/12/2016 13:00,2617,13,12.90001,27.09999,14.435,14.29999,14.29999,13.19514,,,
9/12/2016 14:00,2618,13,12.90001,27.02167,14.70334,14.29999,14.29999,13.24383,,,
9/12/2016 15:00,2619,13,12.90001,26.99999,14.77832,14.29999,14.29999,13.29167,,,
9/12/2016 16:00,2620,13,12.90001,27.07832,14.885,14.29999,14.29999,13.39828,,,
9/12/2016 17:00,2621,13,12.90001,27.025,15.32001,14.29999,14.29999,13.28916,,,
9/12/2016 18:00,2622,13,12.90001,26.97168,15.93832,14.29999,14.29999,13.31182,,,
9/12/2016 19:00,2623,12.975,12.90001,26.99667,16.01501,14.29999,14.29999,13.12714,,,
9/12/2016 20:00,2624,13,12.90001,26.92501,15.63667,14.29999,14.29999,12.96681,,,
9/12/2016 21:00,2625,13,12.95,26.95,15.23666,14.37834,14.29999,12.92064,,,
9/12/2016 22:00,2626,13,12.92501,27.02832,14.89333,14.40001,14.29999,12.89126,,,
9/12/2016 23:00,2627,12.99667,12.90001,27.04999,14.69,14.40001,14.29999,12.86104,,,
9/13/2016 0:00,2628,12.97833,12.925,27.04666,14.44334,14.42833,14.29999,12.82747,,,
9/13/2016 1:00,2629,12.975,12.90001,27.03165,14.24334,14.5,14.29999,12.77374,,,
9/13/2016 2:00,2630,13.025,12.90001,27.02167,14.01834,14.5,14.29999,12.741,,,
9/13/2016 3:00,2631,12.97501,12.90001,27.07499,13.79333,14.49667,14.29999,12.70827,,,
9/13/2016 4:00,2632,12.97667,12.901675,27.07499,13.605835,14.44834,14.29999,12.694415,,,
9/13/2016 5:00,2633,12.97833,12.90334,27.07499,13.41834,14.40001,14.29999,12.68056,,,
9/13/2016 6:00,2634,12.99667,12.89666,27.07165,13.24667,14.40001,14.29999,12.66713,,,
9/13/2016 7:00,2635,12.92834,12.925,27.00666,13.12166,14.39667,14.29999,12.66461,,,
9/13/2016 8:00,2636,12.97167,12.90001,27.07499,13.01834,14.29999,14.29999,12.74604,,,
9/13/2016 9:00,2637,12.95,12.925,27.09665,12.92833,14.29999,14.29999,13.52672,,,
9/13/2016 10:00,2638,12.92833,12.90334,27.05332,13.16667,14.24667,14.29999,13.47971,,,
9/13/2016 11:00,2639,12.97501,12.92167,27.09999,13.69168,14.20001,14.29999,13.43102,,,
9/13/2016 12:00,2640,12.95001,12.90001,27.07499,14.32666,14.20001,14.29999,13.40584,,,
9/13/2016 13:00,2641,12.97501,12.92501,27.09999,15.29001,14.12166,14.29999,13.38065,,,
9/13/2016 14:00,2642,12.99667,12.90001,27.12499,16.45499,14.09999,14.29999,13.35967,,,
9/13/2016 15:00,2643,12.975,12.90001,27.09999,17.04167,14.09999,14.29999,13.32777,,,
9/13/2016 16:00,2644,12.97833,12.90001,27.1,17.69834,14.15334,14.22168,13.29755,,,
9/13/2016 17:00,2645,12.95001,12.90001,27.04999,18.23167,14.20001,14.20001,13.2816,,,
9/13/2016 18:00,2646,12.925,12.90001,27.025,18.26833,14.27832,14.20001,13.29084,,,
9/13/2016 19:00,2647,12.97167,12.90001,26.97501,17.93667,14.35334,14.20001,13.07762,,,
9/13/2016 20:00,2648,12.90001,12.90001,27.07832,17.53334,14.45333,14.20001,12.98948,,,
9/13/2016 21:00,2649,12.90001,12.92501,27.14666,16.89833,14.55332,14.20001,12.93827,,,
9/13/2016 22:00,2650,12.92833,12.90001,27.05,16.18333,14.65334,14.20001,12.91141,,,
9/13/2016 23:00,2651,12.975,12.90001,27.04666,15.79,14.75333,14.20001,12.88706,,,
9/14/2016 0:00,2652,13,12.90334,27.09665,15.51834,14.79999,14.25333,12.8728,,,
9/14/2016 1:00,2653,13,12.92167,27.03499,15.29,14.82834,14.29999,12.86104,,,
9/14/2016 2:00,2654,13.025,12.925,27.09999,15.04334,14.90001,14.29999,12.84341,,,
9/14/2016 3:00,2655,13,12.92834,27.14666,14.81833,14.90001,14.29999,12.81236,,,
9/14/2016 4:00,2656,13,12.94667,27.07499,14.54001,14.90001,14.29999,12.79557,,,
9/14/2016 5:00,2657,12.99667,12.925,27.07832,14.29,14.89667,14.29999,12.77542,,,
9/14/2016 6:00,2658,12.97833,12.92501,27.17498,14.01834,14.79999,14.29999,12.74856,,,
9/14/2016 7:00,2659,13,12.90001,27.12498,13.765,14.79999,14.37834,12.72673,,,
9/14/2016 8:00,2660,13,12.92834,27.14331,13.49334,14.79999,14.40001,12.75024,,,
9/14/2016 9:00,2661,12.97167,12.94667,27.05332,13.31833,14.74667,14.40001,13.31854,,,
9/14/2016 10:00,2662,12.95001,12.92834,27.20333,13.25333,14.70001,14.40001,13.57792,,,
9/14/2016 11:00,2663,12.95334,12.97167,27.14666,13.41666,14.64666,14.40001,13.43186,,,
9/14/2016 12:00,2664,12.97167,12.925,27.12831,14.265,14.59666,14.40001,13.37982,,,
9/14/2016 13:00,2665,12.95,12.975,27.12167,15.48667,14.5,14.40001,13.38065,,,
9/14/2016 14:00,2666,12.92833,12.92833,27.1,16.50166,14.5,14.40001,13.3731,,,
9/14/2016 15:00,2667,12.97501,12.97167,27.10331,16.87167,14.5,14.40001,13.13386,,,
9/14/2016 16:00,2668,12.92167,12.92834,27.1,16.58334,14.5,14.40001,13.18926,,,
9/14/2016 17:00,2669,12.90001,12.975,27.19999,16.13667,14.5,14.40001,12.98612,,,
9/14/2016 18:00,2670,12.95334,12.92167,27.19999,15.73666,14.52833,14.40001,12.93323,,,
9/14/2016 19:00,2671,12.95001,12.95001,27.12498,15.25833,14.59999,14.40001,12.98864,,,
9/14/2016 20:00,2672,12.99667,12.90334,27.17499,14.94334,14.62834,14.40001,12.89714,,,
9/14/2016 21:00,2673,13.00333,12.92167,27.15333,14.63667,14.70001,14.40001,12.86776,,,
9/14/2016 22:00,2674,13,12.92834,27.22165,14.23666,14.70001,14.40001,12.84425,,,
9/14/2016 23:00,2675,13.00333,12.95,27.20333,13.89333,14.70001,14.40001,12.81739,,,
9/15/2016 0:00,2676,13.02167,12.95,27.19666,13.69333,14.70001,14.40001,12.79557,,,
9/15/2016 1:00,2677,13.04999,12.975,27.24999,13.51834,14.64666,14.40001,12.75611,,,
9/15/2016 2:00,2678,12.975,12.97167,27.17499,13.37166,14.59999,14.40001,12.71582,,,
9/15/2016 3:00,2679,13,12.95333,27.20334,13.27167,14.54667,14.40001,12.68896,,,
9/15/2016 4:00,2680,13,12.97501,27.24666,13.09,14.5,14.40001,12.67301,,,
9/15/2016 5:00,2681,13,12.95001,27.24999,12.81833,14.49667,14.40001,12.66293,,,
9/15/2016 6:00,2682,13.04999,12.97167,27.27501,12.70001,14.40001,14.40001,12.6579,,,
9/15/2016 7:00,2683,13.02833,12.95333,27.20333,12.64666,14.39667,14.40001,12.6537,,,
9/15/2016 8:00,2684,13.025,12.95,27.25001,12.59999,14.29999,14.40001,12.65874,,,
9/15/2016 9:00,2685,13.04999,12.97167,27.30001,12.52167,14.29666,14.40001,12.74184,,,
9/15/2016 10:00,2686,13.07499,12.90334,27.27501,12.57833,14.20001,14.40001,12.87615,,,
9/15/2016 11:00,2687,13.04667,12.975,27.32502,12.70667,14.17166,14.32166,13.26229,,,
9/15/2016 12:00,2688,13.07833,12.975,27.27502,12.96666,14.09999,14.29999,13.45285,,,
9/15/2016 13:00,2689,13.05,12.94667,27.30001,13.765,14.09999,14.29999,13.40248,,,
9/15/2016 14:00,2690,13.12499,12.95,27.27501,14.98333,14.02167,14.29999,13.38485,,,
9/15/2016 15:00,2691,13.10334,12.90001,27.35001,15.61666,14,14.29999,13.40668,,,
9/15/2016 16:00,2692,13.05,12.975,27.27502,16.19168,14,14.29999,13.38317,,,
9/15/2016 17:00,2693,13.225,12.95333,27.25333,16.71,14.00333,14.29999,13.31182,,,
9/15/2016 18:00,2694,13.20001,12.95,27.31834,16.79999,14.09999,14.29999,13.4092,,,
9/15/2016 19:00,2695,13.20001,12.975,27.25335,16.63667,14.12834,14.22168,13.12127,,,
9/15/2016 20:00,2696,13.25333,12.95001,27.30334,16.205,14.20334,14.20001,12.98444,,,
9/15/2016 21:00,2697,13.22501,12.97167,27.32168,15.555,14.29999,14.20001,12.93491,,,
9/15/2016 22:00,2698,13.25,12.975,27.30001,14.92667,14.35334,14.20001,12.8963,,,
9/15/2016 23:00,2699,13.275,12.92833,27.27835,14.30832,14.40001,14.20001,12.86776,,,
9/16/2016 0:00,2700,13.27166,13,27.32166,13.83333,14.40334,14.20001,12.84509,,,
9/16/2016 1:00,2701,13.225,13,27.30001,13.33667,14.475,14.20001,12.82495,,,
9/16/2016 2:00,2702,13.25333,13,27.32502,12.91166,14.47167,14.20001,12.80312,,,
9/16/2016 3:00,2703,13.29666,13,27.27501,12.53667,14.40001,14.20001,12.77794,,,
9/16/2016 4:00,2704,13.27833,13,27.30001,12.13667,14.40001,14.20001,12.75443,,,
9/16/2016 5:00,2705,13.27166,12.94667,27.30001,11.73666,14.32166,14.20001,12.72338,,,
9/16/2016 6:00,2706,13.22833,12.97833,27.4,11.34,14.29666,14.25333,12.69651,,,
9/16/2016 7:00,2707,13.29666,12.975,27.32502,11.04001,14.20001,14.275,12.65958,,,
9/16/2016 8:00,2708,13.30666,12.97167,27.30001,10.765,14.12166,14.24667,12.68812,,,
9/16/2016 9:00,2709,13.19334,12.95334,27.32502,10.52167,14.04667,14.20001,13.56701,,,
9/16/2016 10:00,2710,13.25,12.97501,27.37502,10.61334,13.94668,14.20001,13.55442,,,
9/16/2016 11:00,2711,13.225,12.99667,27.32502,11.14834,13.87166,14.20001,13.46628,,,
9/16/2016 12:00,2712,13.20001,12.95001,27.30001,12.09,13.77167,14.20001,13.41423,,,
9/16/2016 13:00,2713,13.27833,12.97833,27.35334,13.39668,13.69667,14.20001,13.3815,,,
9/16/2016 14:00,2714,13.32499,12.975,27.29667,14.655,13.59999,14.20001,13.35799,,,
9/16/2016 15:00,2715,13.32834,12.97501,27.30001,15.295,13.59999,14.19667,13.33449,,,
9/16/2016 16:00,2716,13.40001,12.97501,27.30001,16.02332,13.59999,14.09999,13.31518,,,
9/16/2016 17:00,2717,13.42501,12.97501,27.30001,16.53165,13.59999,14.09999,13.29671,,,
9/16/2016 18:00,2718,13.40001,12.99667,27.26499,16.54334,13.65334,14.09999,13.31518,,,
9/16/2016 19:00,2719,13.40001,12.97833,27.26002,16.23666,13.72833,14.09999,13.17751,,,
9/16/2016 20:00,2720,13.42834,12.975,27.32834,15.80832,13.80333,14.09666,13.01298,,,
9/16/2016 21:00,2721,13.425,12.99667,27.37167,15.23,13.90001,14,12.9559,,,
9/16/2016 22:00,2722,13.42167,12.975,27.35001,14.60501,13.97833,14,12.90637,,,
9/16/2016 23:00,2723,13.425,12.97833,27.30001,14.08334,14.05332,14,12.87867,,,
9/17/2016 0:00,2724,13.425,13,27.30001,13.58334,14.09999,14,12.85517,,,
9/17/2016 1:00,2725,13.425,13,27.35,13.13333,14.09999,14,12.83754,,,
9/17/2016 2:00,2726,13.45,13,27.3625,12.735,14.09999,14,12.80984,,,
9/17/2016 3:00,2727,13.475,13,27.375,12.33667,14.09999,14,12.78801,,,
9/17/2016 4:00,2728,13.45,13,27.35001,11.93666,14.09999,14.00333,12.76954,,,
9/17/2016 5:00,2729,13.47167,12.975,27.29999,11.53667,14.07167,14.075,12.75191,,,
9/17/2016 6:00,2730,13.45334,13,27.40668,11.215,14,14.07499,12.72169,,,
9/17/2016 7:00,2731,13.5,13,27.44333,10.915,13.94668,14.09999,12.69651,,,
9/17/2016 8:00,2732,13.475,13,27.32502,10.59334,13.87166,14.075,12.73345,,,
9/17/2016 9:00,2733,13.47501,13,27.33168,10.42167,13.79666,14.075,13.61738,,,
9/17/2016 10:00,2734,13.47501,13,27.39668,10.56667,13.70001,14.02167,13.5242,,,
9/17/2016 11:00,2735,13.5,13,27.37501,11.15167,13.62166,14,13.44445,,,
9/17/2016 12:00,2736,13.5,13,27.42168,12.11167,13.52167,14,13.40164,,,
9/17/2016 13:00,2737,13.49667,13,27.40668,13.39668,13.47167,14,13.36135,,,
9/17/2016 14:00,2738,13.45,12.975,27.36835,14.73333,13.40001,14,13.33533,,,
9/17/2016 15:00,2739,13.45333,12.975,27.32834,15.36333,13.40001,14,13.33616,,,
9/17/2016 16:00,2740,13.45,12.97501,27.39334,15.89499,13.40001,14,13.31602,,,
9/17/2016 17:00,2741,13.5,12.99667,27.32834,16.25,13.40001,13.92167,13.33449,,,
9/17/2016 18:00,2742,13.50333,12.97833,27.30001,16.115,13.47833,13.90001,13.337,,,
9/17/2016 19:00,2743,13.54666,12.975,27.35001,15.815,13.55333,13.90001,13.14477,,,
9/17/2016 20:00,2744,13.52833,12.975,27.425,15.43667,13.65334,13.90001,13.00543,,,
9/17/2016 21:00,2745,13.52167,13,27.27501,14.955,13.72833,13.90001,12.95506,,,
9/17/2016 22:00,2746,13.50333,13,27.35002,14.38333,13.79999,13.90001,12.92064,,,
9/17/2016 23:00,2747,13.49667,13,27.32835,13.94,13.87834,13.90001,12.89882,,,
9/18/2016 0:00,2748,13.5,12.97501,27.37834,13.60834,13.90001,13.90001,12.86944,,,
9/18/2016 1:00,2749,13.52833,13,27.36834,13.13667,13.925,13.90001,12.83922,,,
9/18/2016 2:00,2750,13.54666,13,27.32501,12.73666,13.925,13.90001,12.81739,,,
9/18/2016 3:00,2751,13.57833,13,27.37835,12.33667,13.90001,13.90001,12.79305,,,
9/18/2016 4:00,2752,13.575,13,27.40001,11.965,13.90001,13.90001,12.76954,,,
9/18/2016 5:00,2753,13.59999,13,27.35001,11.63667,13.90001,13.90001,12.74772,,,
9/18/2016 6:00,2754,13.54666,13,27.45001,11.4,13.82166,13.90001,12.74856,,,
9/18/2016 7:00,2755,13.52833,13.025,27.40334,11.4,13.79666,13.90001,12.72589,,,
9/18/2016 8:00,2756,13.575,13,27.45001,11.34333,13.70001,13.90001,12.75443,,,
9/18/2016 9:00,2757,13.59666,13,27.44668,11.20334,13.67166,13.90001,12.96765,,,
9/18/2016 10:00,2758,13.55333,13,27.40334,11.41666,13.57167,13.90001,13.43354,,,
9/18/2016 11:00,2759,13.57166,13,27.42502,12.07667,13.5,13.90001,13.36974,,,
9/18/2016 12:00,2760,13.52833,13,27.34999,13.005,13.47167,13.90001,13.35211,,,
9/18/2016 13:00,2761,13.57167,13,27.37501,13.91166,13.40001,13.90001,13.29671,,,
9/18/2016 14:00,2762,13.52833,13,27.42167,15.05501,13.40001,13.90001,13.28244,,,
9/18/2016 15:00,2763,13.57499,13,27.42168,15.72,13.40001,13.82166,13.26481,,,
9/18/2016 16:00,2764,13.52167,13,27.29999,16.39499,13.40001,13.79999,13.2581,,,
9/18/2016 17:00,2765,13.55,13,27.32834,16.77832,13.42833,13.79999,13.25138,,,
9/18/2016 18:00,2766,13.525,13,27.32168,16.71499,13.50333,13.79999,13.26145,,,
9/18/2016 19:00,2767,13.54999,13,27.37502,16.415,13.62834,13.79999,13.17247,,,
9/18/2016 20:00,2768,13.52833,13.025,27.35001,16.03667,13.70334,13.79999,12.98612,,,
9/18/2016 21:00,2769,13.55,13,27.375,15.53,13.80333,13.79999,12.93827,,,
9/18/2016 22:00,2770,13.59999,13,27.32835,14.98334,13.90334,13.79999,12.90385,,,
9/18/2016 23:00,2771,13.59999,13.025,27.37168,14.45833,14,13.79999,12.87028,,,
9/19/2016 0:00,2772,13.525,12.975,27.33167,14.03667,14,13.79999,12.85433,,,
9/19/2016 1:00,2773,13.6,13,27.37167,13.66166,14.07833,13.79999,12.82495,,,
9/19/2016 2:00,2774,13.65001,13.02499,27.40335,13.315,14.09999,13.79999,12.79473,,,
9/19/2016 3:00,2775,13.59999,13,27.39335,13.01501,14.09999,13.79999,12.76703,,,
9/19/2016 4:00,2776,13.54999,12.97501,27.33166,12.665,14.09666,13.82834,12.73849,,,
9/19/2016 5:00,2777,13.54667,13.02833,27.40001,12.44334,14,13.89667,12.71834,,,
9/19/2016 6:00,2778,13.52833,13.02167,27.41835,12.14,14,13.87834,12.69064,,,
9/19/2016 7:00,2779,13.54667,13.00001,27.35668,11.86499,13.97167,13.90001,12.67301,,,
9/19/2016 8:00,2780,13.57833,13.00333,27.5,11.59,13.90001,13.90001,12.7091,,,
9/19/2016 9:00,2781,13.575,12.99667,27.425,11.4,13.84666,13.90001,13.48391,,,
9/19/2016 10:00,2782,13.59999,12.975,27.44334,11.53834,13.79999,13.90001,13.45956,,,
9/19/2016 11:00,2783,13.59999,13.02166,27.35668,12.12668,13.72167,13.90001,13.36722,,,
9/19/2016 12:00,2784,13.59999,12.97833,27.39669,13.09334,13.67166,13.90001,13.31434,,,
9/19/2016 13:00,2785,13.575,12.975,27.40002,14.41834,13.59999,13.90001,13.28496,,,
9/19/2016 14:00,2786,13.62167,13.04999,27.39667,15.73333,13.52167,13.90001,13.26481,,,
9/19/2016 15:00,2787,13.525,13,27.30001,16.36667,13.5,13.87167,13.24215,,,
9/19/2016 16:00,2788,13.52499,13.02833,27.32835,16.94166,13.57833,13.82499,13.23879,,,
9/19/2016 17:00,2789,13.52499,13.04666,27.32168,17.20001,13.60333,13.79999,13.23124,,,
9/19/2016 18:00,2790,13.52833,12.97834,27.37502,17.14332,13.70001,13.79999,13.23795,,,
9/19/2016 19:00,2791,13.54999,13.02167,27.35001,16.88667,13.77833,13.79999,13.11455,,,
9/19/2016 20:00,2792,13.59999,13.00001,27.35668,16.46167,13.87834,13.79999,12.98444,,,
9/19/2016 21:00,2793,13.59999,12.95,27.39335,15.92667,13.97833,13.79999,12.93323,,,
9/19/2016 22:00,2794,13.55,13,27.32835,15.28333,14.05332,13.79999,12.89378,,,
9/19/2016 23:00,2795,13.57499,13.02833,27.35002,14.78333,14.12834,13.79999,12.8644,,,
9/20/2016 0:00,2796,13.575,13.04666,27.37168,14.30832,14.20001,13.79999,12.83754,,,
9/20/2016 1:00,2797,13.59999,13,27.35334,13.86499,14.20001,13.79999,12.80816,,,
9/20/2016 2:00,2798,13.59666,13,27.40001,13.46166,14.20001,13.85334,12.78214,,,
9/20/2016 3:00,2799,13.55333,12.99666,27.32168,13.10833,14.20001,13.90001,12.75443,,,
9/20/2016 4:00,2800,13.59999,12.95334,27.32834,12.715,14.20001,13.90001,12.72254,,,
9/20/2016 5:00,2801,13.59999,13,27.40002,12.36166,14.20001,13.90001,12.69483,,,
9/20/2016 6:00,2802,13.52167,12.97167,27.42501,12.01834,14.14666,13.90001,12.67133,,,
9/20/2016 7:00,2803,13.55333,12.97833,27.40002,11.765,14.09999,13.90001,12.65538,,,
9/20/2016 8:00,2804,13.57499,12.97833,27.37501,11.465,14.02167,13.90001,12.68392,,,
9/20/2016 9:00,2805,13.59999,13.02167,27.37501,11.22167,13.97167,13.90001,13.51413,,,
9/20/2016 10:00,2806,13.54999,13,27.37834,11.36666,13.90001,13.90001,13.47467,,,
9/20/2016 11:00,2807,13.59333,12.95,27.36834,11.97666,13.82166,13.90001,13.38989,,,
9/20/2016 12:00,2808,13.55333,12.95,27.40334,12.99001,13.74667,13.90001,13.3412,,,
9/20/2016 13:00,2809,13.57833,13,27.37168,14.24667,13.70001,13.90001,13.28244,,,
9/20/2016 14:00,2810,13.575,12.97501,27.32501,15.58333,13.64666,13.90001,13.25558,,,
9/20/2016 15:00,2811,13.54666,13,27.27499,16.21668,13.59999,13.90001,13.23795,,,
9/20/2016 16:00,2812,13.5,13,27.32502,16.89499,13.60333,13.90001,13.23879,,,
9/20/2016 17:00,2813,13.525,12.975,27.30001,17.25,13.70001,13.90001,13.28664,,,
9/20/2016 18:00,2814,13.54999,13,27.30001,17.03667,13.72833,13.90001,13.28748,,,
9/20/2016 19:00,2815,13.52167,12.99667,27.32501,16.71499,13.82834,13.90001,13.16072,,,
9/20/2016 20:00,2816,13.50666,13.00333,27.32502,16.33333,13.90334,13.84999,12.99283,,,
9/20/2016 21:00,2817,13.575,12.975,27.30668,15.78,14,13.84666,12.94163,,,
9/20/2016 22:00,2818,13.55,13,27.34666,15.18333,14.07833,13.82499,12.91057,,,
9/20/2016 23:00,2819,13.55,13,27.34667,14.63,14.15334,13.85,12.86524,,,
9/21/2016 0:00,2820,13.54999,13,27.32502,14.13667,14.20001,13.87834,12.8409,,,
9/21/2016 1:00,2821,13.57166,13,27.32835,13.70833,14.20001,13.90001,12.81655,,,
9/21/2016 2:00,2822,13.52833,13,27.32501,13.23999,14.20001,13.90001,12.78633,,,
9/21/2016 3:00,2823,13.59666,13,27.37501,12.94,14.20001,13.90001,12.76115,,,
9/21/2016 4:00,2824,13.52499,13,27.42168,12.69333,14.20001,13.90001,12.74352,,,
9/21/2016 5:00,2825,13.50001,13,27.32502,12.54667,14.19667,13.90001,12.72841,,,
9/21/2016 6:00,2826,13.57499,13,27.40001,12.44334,14.09999,13.90001,12.69987,,,
9/21/2016 7:00,2827,13.57833,12.97501,27.33167,12.27167,14.09999,13.90001,12.67888,,,
9/21/2016 8:00,2828,13.55001,12.97501,27.34333,12.11833,14.02167,13.90001,12.72925,,,
9/21/2016 9:00,2829,13.52167,13,27.35001,12.03166,14,13.90001,13.41843,,,
9/21/2016 10:00,2830,13.55,13,27.32168,12.39499,13.92167,13.90001,13.36974,,,
9/21/2016 11:00,2831,13.49999,13,27.27835,13.13001,13.87166,13.90001,13.31182,,,
9/21/2016 12:00,2832,13.57833,13,27.35336,14.11167,13.79999,13.90001,13.2816,,,
9/21/2016 13:00,2833,13.54667,12.975,27.32168,15.29001,13.79999,13.90001,13.27321,,,
9/21/2016 14:00,2834,13.39999,13,27.32502,16.35166,13.79999,13.90001,13.27489,,,
9/21/2016 15:00,2835,13.5,13,27.25001,16.99167,13.79999,13.90001,13.26565,,,
9/21/2016 16:00,2836,13.475,12.99667,27.27502,17.56999,13.79999,13.90001,13.25138,,,
9/21/2016 17:00,2837,13.5,12.97833,27.24666,18.03165,13.85334,13.90001,13.24299,,,
9/21/2016 18:00,2838,13.5,12.97501,27.22499,18.04333,13.92833,13.90001,13.18758,,,
9/21/2016 19:00,2839,13.47501,13,27.25332,17.84332,14.02833,13.90001,13.01382,,,
9/21/2016 20:00,2840,13.475,13,27.27502,17.50833,14.12834,13.90001,12.95674,,,
9/21/2016 21:00,2841,13.49667,13.025,27.29667,17.03667,14.20334,13.90001,12.91812,,,
9/21/2016 22:00,2842,13.47833,13,27.27835,16.55501,14.30333,13.90001,12.88623,,,
9/21/2016 23:00,2843,13.47834,13,27.32835,16.03667,14.40001,13.90001,12.85685,,,
9/22/2016 0:00,2844,13.52167,13.025,27.34667,15.55834,14.47833,13.90001,12.8325,,,
9/22/2016 1:00,2845,13.475,13,27.30334,15.19333,14.5,13.90001,12.80984,,,
9/22/2016 2:00,2846,13.5425,13.0125,27.325005,15.01833,14.549995,13.950005,12.78381,,,
9/22/2016 3:00,2847,13.61,13.025,27.34667,14.84333,14.59999,14,12.76367,,,
9/22/2016 4:00,2848,13.83167,13.00333,27.37502,14.67166,14.59999,14,12.74016,,,
9/22/2016 5:00,2849,14.02833,13.04667,27.30001,14.54667,14.59999,14,12.72421,,,
9/22/2016 6:00,2850,14.15334,13.025,27.30001,14.47167,14.54667,14,12.7133,,,
9/22/2016 7:00,2851,14.36001,13,27.32502,14.39667,14.5,14,12.70071,,,
9/22/2016 8:00,2852,14.50333,13.05,27.32502,14.29666,14.5,14.02833,12.69399,,,
9/22/2016 9:00,2853,14.54667,13.00333,27.35,14.20001,14.5,14.09999,12.7133,,,
9/22/2016 10:00,2854,14.60667,13.075,27.40668,14.20334,14.49667,14.09999,13.11959,,,
9/22/2016 11:00,2855,14.70668,13.07166,27.42169,14.385,14.40001,14.09999,13.50909,,,
9/22/2016 12:00,2856,14.90001,13,27.40001,14.79167,14.40001,14.09999,13.40416,,,
9/22/2016 13:00,2857,14.92167,13,27.39667,15.47667,14.40001,14.09999,13.36555,,,
9/22/2016 14:00,2858,14.85334,13.025,27.27499,16.09166,14.40001,14.09999,13.38821,,,
9/22/2016 15:00,2859,14.90334,13.05,27.30001,16.56333,14.40001,14.09999,13.38065,,,
9/22/2016 16:00,2860,14.97167,13.025,27.32502,16.825,14.40001,14.09999,13.15569,,,
9/22/2016 17:00,2861,14.97833,13,27.35334,16.55834,14.40001,14.09999,12.98948,,,
9/22/2016 18:00,2862,15.85001,13.02499,27.39667,16.05166,14.47833,14.09999,13.02473,,,
